place_name,facility,total_mentions,positive_count,negative_count,neutral_count,sentiment_score,majority_sentiment,supporting_review_count,sample_evidence_chunk_ids
Galle Dutch Fort,Security,3,2,1,0,0.333,positive,3,REV024970_F002;REV025163_F001;REV025405_F002
Galle Dutch Fort,Shade or shelter,12,4,3,5,0.083,neutral,12,REV025037_F002;REV025307_F002;REV025320_F001;REV025336_F001;REV025402_F001;REV025407_F001;REV025419_F004;REV025422_F001;REV025424_F001;REV025441_F001;REV025505_F002;REV025539_F001
Galle Dutch Fort,Shop,148,52,15,81,0.25,neutral,136,REV024954_F002;REV024956_F001;REV024958_F001;REV024959_F001;REV024963_F001;REV024966_F001;REV024971_F001;REV024975_F001;REV024985_F001;REV024993_F001;REV024996_F001;REV024997_F002;REV024999_F001;REV025002_F001;REV025003_F002;REV025017_F001;REV025019_F001;REV025021_F001;REV025027_F001;REV025030_F003;REV025030_F011;REV025031_F001;REV025035_F001;REV025036_F001;REV025038_F001
Galle Dutch Fort,Shower,4,0,1,3,-0.25,neutral,4,REV025073_F001;REV025080_F001;REV025089_F001;REV025308_F001
Galle Dutch Fort,Signage,5,1,0,4,0.2,neutral,5,REV025093_F002;REV025157_F001;REV025250_F004;REV025387_F001;REV025515_F001
Galle Dutch Fort,Souvenir shop,20,6,1,13,0.25,neutral,20,REV024989_F002;REV025021_F002;REV025030_F006;REV025049_F001;REV025110_F002;REV025114_F001;REV025127_F002;REV025226_F001;REV025305_F003;REV025323_F001;REV025383_F003;REV025408_F002;REV025416_F001;REV025431_F001;REV025439_F002;REV025444_F001;REV025483_F001;REV025515_F002;REV025516_F001;REV025530_F001
Galle Dutch Fort,Steps or stairs,3,1,0,2,0.333,neutral,3,REV025003_F002;REV025490_F002;REV025550_F002
Galle Dutch Fort,Taxi service,11,3,1,7,0.182,neutral,9,REV024968_F002;REV024984_F001;REV025040_F003;REV025047_F003;REV025077_F001;REV025077_F002;REV025119_F001;REV025119_F002;REV025321_F001;REV025338_F001;REV025381_F002
Galle Dutch Fort,Ticket or receipt,2,0,0,2,0.0,neutral,2,REV025309_F003;REV025492_F001
Galle Dutch Fort,Toilet,2,1,0,1,0.5,positive,2,REV025214_F003;REV025390_F001
Galle Dutch Fort,Train service,2,1,0,1,0.5,positive,2,REV025315_F003;REV025409_F001
Galle Dutch Fort,Tuk tuk service,62,19,10,33,0.145,neutral,45,REV024968_F002;REV024970_F001;REV024975_F002;REV024984_F001;REV024989_F001;REV024999_F002;REV025030_F010;REV025040_F003;REV025043_F001;REV025047_F001;REV025047_F003;REV025057_F001;REV025057_F002;REV025057_F003;REV025069_F002;REV025069_F004;REV025086_F001;REV025086_F002;REV025086_F003;REV025088_F001;REV025098_F001;REV025098_F002;REV025098_F003;REV025098_F004;REV025105_F001
Galle Face Green,Accessibility ramp,2,1,0,1,0.5,positive,2,REV001821_F001;REV001873_F001
Galle Face Green,Accommodation,131,31,6,94,0.191,neutral,113,REV001471_F001;REV001473_F001;REV001475_F002;REV001476_F001;REV001487_F001;REV001487_F003;REV001494_F002;REV001497_F002;REV001502_F001;REV001504_F002;REV001504_F003;REV001513_F001;REV001513_F002;REV001518_F001;REV001545_F001;REV001547_F001;REV001548_F001;REV001548_F002;REV001548_F003;REV001548_F004;REV001555_F001;REV001557_F001;REV001558_F001;REV001558_F002;REV001558_F003
Galle Face Green,Bridge,3,2,0,1,0.667,positive,3,REV001483_F001;REV001494_F003;REV001910_F001
Galle Face Green,Cafe,4,2,0,2,0.5,positive,4,REV001494_F003;REV001573_F001;REV001813_F002;REV001911_F001
Galle Face Green,Entrance fee,17,6,2,9,0.235,neutral,14,REV001494_F001;REV001514_F001;REV001710_F003;REV001710_F005;REV001719_F002;REV001750_F002;REV001779_F002;REV001784_F001;REV001793_F008;REV001798_F001;REV001800_F001;REV001800_F002;REV001864_F001;REV001889_F004;REV001923_F003;REV001932_F002;REV001932_F004
Galle Face Green,Food stall,197,61,15,121,0.234,neutral,169,REV001472_F002;REV001474_F001;REV001477_F001;REV001477_F002;REV001481_F001;REV001486_F001;REV001492_F001;REV001494_F003;REV001495_F001;REV001495_F002;REV001496_F001;REV001496_F002;REV001497_F001;REV001498_F001;REV001499_F001;REV001500_F001;REV001504_F001;REV001505_F003;REV001505_F004;REV001508_F001;REV001508_F002;REV001510_F001;REV001514_F002;REV001543_F001;REV001543_F002
Galle Face Green,General facilities,3,2,0,1,0.667,positive,3,REV001475_F001;REV001487_F002;REV001581_F001
Galle Face Green,Guide service,2,1,0,1,0.5,positive,2,REV001702_F002;REV001930_F001
Galle Face Green,Lifeguard service,1,0,0,1,0.0,neutral,1,REV001710_F006
Galle Face Green,Parking,13,4,2,7,0.154,neutral,13,REV001513_F003;REV001596_F001;REV001624_F004;REV001659_F001;REV001671_F002;REV001737_F001;REV001804_F001;REV001862_F001;REV001877_F001;REV001932_F002;REV001941_F002;REV001965_F001;REV001968_F002
Galle Face Green,Pathway,6,2,0,4,0.333,neutral,5,REV001505_F001;REV001586_F001;REV001690_F002;REV001734_F001;REV001734_F002;REV001825_F002
Galle Face Green,Public transport access,4,3,1,0,0.5,positive,4,REV001661_F001;REV001671_F001;REV001769_F001;REV001844_F001
Galle Face Green,Restaurant,37,14,4,19,0.27,neutral,37,REV001484_F001;REV001510_F001;REV001547_F001;REV001548_F003;REV001557_F001;REV001558_F003;REV001586_F002;REV001616_F001;REV001635_F001;REV001655_F001;REV001665_F001;REV001677_F002;REV001692_F001;REV001702_F002;REV001703_F001;REV001708_F002;REV001719_F001;REV001722_F001;REV001747_F001;REV001752_F001;REV001769_F002;REV001776_F001;REV001792_F001;REV001801_F001;REV001806_F001
Galle Face Green,Seating,14,3,2,9,0.071,neutral,14,REV001503_F001;REV001516_F001;REV001604_F002;REV001626_F001;REV001628_F002;REV001667_F001;REV001674_F001;REV001706_F002;REV001809_F001;REV001838_F002;REV001859_F001;REV001874_F001;REV001890_F001;REV001925_F001
Galle Face Green,Security,7,1,1,5,0.0,neutral,6,REV001612_F002;REV001636_F001;REV001710_F006;REV001749_F002;REV001793_F009;REV001793_F010;REV001932_F005
Galle Face Green,Shade or shelter,12,2,7,3,-0.417,negative,11,REV001472_F001;REV001494_F001;REV001505_F002;REV001569_F001;REV001587_F001;REV001595_F002;REV001624_F001;REV001628_F001;REV001710_F002;REV001771_F001;REV001771_F002;REV001948_F001
Galle Face Green,Shop,17,6,0,11,0.353,neutral,17,REV001494_F003;REV001510_F001;REV001597_F001;REV001609_F001;REV001640_F001;REV001643_F001;REV001692_F001;REV001795_F002;REV001808_F001;REV001813_F002;REV001827_F002;REV001890_F002;REV001911_F001;REV001913_F001;REV001926_F001;REV001929_F001;REV001931_F001
Galle Face Green,Souvenir shop,1,0,0,1,0.0,neutral,1,REV001715_F001
Galle Face Green,Steps or stairs,2,1,1,0,0.0,positive,2,REV001775_F001;REV001910_F001
Galle Face Green,Ticket or receipt,1,0,0,1,0.0,neutral,1,REV001671_F002
Galle Face Green,Toilet,4,3,1,0,0.5,positive,4,REV001686_F001;REV001692_F002;REV001743_F001;REV001834_F004
Galle Face Green,Train service,1,0,0,1,0.0,neutral,1,REV001932_F001
Galle Face Green,Tuk tuk service,17,4,2,11,0.118,neutral,12,REV001506_F001;REV001568_F001;REV001606_F001;REV001661_F001;REV001769_F001;REV001793_F001;REV001793_F003;REV001793_F005;REV001793_F006;REV001793_F010;REV001793_F011;REV001818_F001;REV001819_F002;REV001900_F002;REV001923_F004;REV001932_F003;REV001935_F001
Galle Face Green,View platform,3,0,0,3,0.0,neutral,3,REV001689_F001;REV001851_F001;REV001928_F002
Galle Face Green,Waste bins,3,0,0,3,0.0,neutral,3,REV001628_F003;REV001664_F001;REV001912_F001
Galle Face Hotel,Accommodation,16,6,0,10,0.375,neutral,10,REV001523_F001;REV001523_F002;REV001524_F001;REV001524_F002;REV001527_F001;REV001529_F001;REV001529_F002;REV001530_F001;REV001530_F002;REV001531_F001;REV001533_F001;REV001534_F001;REV001534_F002;REV001536_F001;REV001539_F001;REV001539_F002
Galle Face Hotel,Restaurant,4,4,0,0,1.0,positive,4,REV001528_F001;REV001529_F002;REV001533_F002;REV001534_F003
Galle Face Hotel,Shop,1,1,0,0,1.0,positive,1,REV001529_F002
Galle Fort Lighthouse,Accessibility ramp,41,14,2,25,0.293,neutral,33,REV025557_F001;REV025578_F001;REV025578_F002;REV025650_F001;REV025656_F001;REV025673_F001;REV025693_F001;REV025709_F001;REV025709_F002;REV025715_F001;REV025724_F001;REV025724_F002;REV025724_F003;REV025756_F001;REV025762_F001;REV025770_F001;REV025795_F001;REV025803_F001;REV025841_F001;REV025846_F001;REV025861_F001;REV025906_F001;REV025909_F001;REV025934_F001;REV025934_F002
Galle Fort Lighthouse,Accommodation,16,2,1,13,0.062,neutral,15,REV025704_F001;REV025704_F003;REV025723_F001;REV025747_F001;REV025749_F001;REV025759_F001;REV025806_F001;REV025814_F001;REV025851_F001;REV025868_F001;REV025959_F001;REV025969_F001;REV025995_F001;REV026006_F001;REV026034_F001;REV026040_F001
Galle Fort Lighthouse,Boat service,1,0,0,1,0.0,neutral,1,REV025876_F001
Galle Fort Lighthouse,Brochure,1,0,1,0,-1.0,negative,1,REV025568_F001
Galle Fort Lighthouse,Cafe,6,2,2,2,0.0,positive,6,REV025564_F001;REV025652_F002;REV025720_F001;REV025748_F001;REV025844_F001;REV025991_F001
Galle Fort Lighthouse,Entrance fee,5,1,1,3,0.0,neutral,5,REV025574_F001;REV025655_F001;REV025704_F004;REV025712_F001;REV025951_F001
Galle Fort Lighthouse,Food stall,5,1,0,4,0.2,neutral,5,REV025762_F001;REV025778_F001;REV025800_F001;REV025910_F001;REV025916_F001
Galle Fort Lighthouse,General facilities,1,0,0,1,0.0,neutral,1,REV025568_F002
Galle Fort Lighthouse,Guide service,1,0,0,1,0.0,neutral,1,REV025824_F001
Galle Fort Lighthouse,Lighting,5,2,2,1,0.0,positive,4,REV025930_F001;REV025994_F002;REV026009_F001;REV026009_F002;REV026036_F001
Galle Fort Lighthouse,Parking,2,0,0,2,0.0,neutral,2,REV025810_F001;REV025907_F001
Galle Fort Lighthouse,Pathway,6,2,0,4,0.333,neutral,5,REV025600_F001;REV025658_F001;REV025667_F001;REV025907_F001;REV026049_F001;REV026049_F002
Galle Fort Lighthouse,Public transport access,3,1,1,1,0.0,positive,3,REV025741_F001;REV025934_F001;REV026013_F001
Galle Fort Lighthouse,Restaurant,37,15,2,20,0.351,neutral,34,REV025555_F001;REV025652_F002;REV025662_F001;REV025686_F001;REV025699_F001;REV025704_F002;REV025704_F005;REV025710_F001;REV025711_F001;REV025724_F004;REV025746_F001;REV025746_F002;REV025747_F001;REV025761_F001;REV025778_F001;REV025789_F001;REV025790_F001;REV025791_F001;REV025796_F001;REV025806_F001;REV025810_F001;REV025814_F001;REV025816_F001;REV025859_F001;REV025867_F001
Galle Fort Lighthouse,Seating,1,1,0,0,1.0,positive,1,REV025658_F002
Galle Fort Lighthouse,Security,3,2,0,1,0.667,positive,3,REV025754_F001;REV025907_F002;REV025938_F001
Galle Fort Lighthouse,Shade or shelter,6,1,0,5,0.167,neutral,6,REV025587_F001;REV025609_F001;REV025658_F001;REV025762_F001;REV025957_F001;REV025974_F001
Galle Fort Lighthouse,Shop,25,8,2,15,0.24,neutral,24,REV025644_F001;REV025644_F002;REV025689_F001;REV025699_F001;REV025749_F001;REV025772_F001;REV025776_F001;REV025787_F001;REV025791_F001;REV025805_F001;REV025814_F001;REV025816_F001;REV025859_F001;REV025867_F001;REV025870_F001;REV025876_F002;REV025921_F001;REV025928_F001;REV025958_F002;REV025960_F001;REV025994_F001;REV025999_F001;REV026005_F001;REV026043_F001;REV026053_F001
Galle Fort Lighthouse,Signage,1,1,0,0,1.0,positive,1,REV025833_F001
Galle Fort Lighthouse,Souvenir shop,4,2,0,2,0.5,positive,4,REV025724_F004;REV025745_F001;REV025789_F001;REV025810_F001
Galle Fort Lighthouse,Steps or stairs,7,2,1,4,0.143,neutral,7,REV025641_F001;REV025656_F001;REV025657_F001;REV025671_F001;REV025685_F001;REV025907_F001;REV025949_F001
Galle Fort Lighthouse,Taxi service,3,1,0,2,0.333,neutral,3,REV025690_F001;REV025861_F002;REV026025_F001
Galle Fort Lighthouse,Toilet,1,0,0,1,0.0,neutral,1,REV025969_F002
Galle Fort Lighthouse,Tuk tuk service,7,0,2,5,-0.286,neutral,7,REV025574_F002;REV025652_F001;REV025663_F001;REV025741_F001;REV025822_F001;REV025861_F002;REV025866_F001
Galway's Land National Park,Accommodation,6,1,1,4,0.0,neutral,5,REV015804_F001;REV015805_F001;REV015805_F002;REV015820_F001;REV015839_F001;REV015853_F001
Galway's Land National Park,Brochure,5,0,1,4,-0.2,neutral,4,REV015814_F003;REV015820_F002;REV015829_F001;REV015839_F005;REV015839_F006
Galway's Land National Park,Drinking water,1,0,0,1,0.0,neutral,1,REV015824_F001
Galway's Land National Park,Entrance fee,28,4,5,19,-0.036,neutral,22,REV015791_F001;REV015791_F002;REV015792_F001;REV015794_F002;REV015794_F005;REV015796_F001;REV015798_F001;REV015800_F001;REV015801_F001;REV015804_F001;REV015807_F001;REV015807_F002;REV015808_F001;REV015810_F001;REV015814_F001;REV015814_F002;REV015816_F001;REV015819_F002;REV015819_F003;REV015821_F001;REV015822_F002;REV015825_F001;REV015827_F001;REV015832_F001;REV015838_F002
Galway's Land National Park,General facilities,3,0,3,0,-1.0,negative,3,REV015820_F003;REV015841_F002;REV015849_F002
Galway's Land National Park,Information board,1,1,0,0,1.0,positive,1,REV015838_F001
Galway's Land National Park,Multilingual information,2,0,0,2,0.0,neutral,2,REV015807_F003;REV015814_F004
Galway's Land National Park,Parking,4,0,1,3,-0.25,neutral,4,REV015794_F001;REV015808_F001;REV015820_F004;REV015834_F001
Galway's Land National Park,Pathway,7,2,1,4,0.143,neutral,7,REV015794_F001;REV015795_F002;REV015822_F001;REV015841_F001;REV015847_F001;REV015849_F001;REV015854_F001
Galway's Land National Park,Rest area,1,0,0,1,0.0,neutral,1,REV015795_F001
Galway's Land National Park,Road access,2,1,0,1,0.5,positive,2,REV015843_F001;REV015846_F001
Galway's Land National Park,Seating,2,0,0,2,0.0,neutral,2,REV015808_F002;REV015854_F002
Galway's Land National Park,Signage,5,1,1,3,0.0,neutral,4,REV015791_F003;REV015796_F002;REV015839_F002;REV015839_F005;REV015846_F001
Galway's Land National Park,Steps or stairs,4,0,1,3,-0.25,neutral,3,REV015794_F003;REV015794_F004;REV015812_F001;REV015820_F005
Galway's Land National Park,Ticket counter,1,0,0,1,0.0,neutral,1,REV015808_F003
Galway's Land National Park,Ticket or receipt,14,2,0,12,0.143,neutral,12,REV015794_F002;REV015805_F002;REV015808_F003;REV015809_F001;REV015809_F002;REV015811_F001;REV015815_F001;REV015826_F001;REV015831_F001;REV015832_F001;REV015833_F001;REV015837_F001;REV015837_F002;REV015843_F002
Galway's Land National Park,Toilet,1,0,1,0,-1.0,negative,1,REV015794_F005
Galway's Land National Park,Tuk tuk service,2,0,1,1,-0.5,neutral,2,REV015819_F001;REV015839_F001
Galway's Land National Park,Visitor centre,1,0,0,1,0.0,neutral,1,REV015807_F003
Gangaramaya Temple,Accommodation,15,5,0,10,0.333,neutral,13,REV001978_F001;REV002022_F002;REV002048_F001;REV002067_F001;REV002170_F001;REV002184_F001;REV002209_F001;REV002217_F001;REV002262_F001;REV002317_F001;REV002403_F002;REV002455_F001;REV002455_F004;REV002456_F001;REV002456_F003
Gangaramaya Temple,Bridge,1,0,0,1,0.0,neutral,1,REV001990_F001
Gangaramaya Temple,Brochure,1,0,0,1,0.0,neutral,1,REV002317_F001
Gangaramaya Temple,Clothing cover service,4,2,1,1,0.25,positive,4,REV002161_F002;REV002182_F001;REV002443_F003;REV002453_F001
Gangaramaya Temple,Donation box,39,10,2,27,0.205,neutral,37,REV001975_F001;REV001986_F001;REV001988_F001;REV002020_F001;REV002043_F001;REV002047_F002;REV002056_F001;REV002056_F002;REV002064_F002;REV002086_F002;REV002119_F001;REV002124_F002;REV002129_F001;REV002133_F001;REV002134_F001;REV002149_F001;REV002153_F002;REV002166_F001;REV002199_F001;REV002250_F002;REV002254_F001;REV002254_F002;REV002278_F001;REV002292_F001;REV002306_F001
Gangaramaya Temple,Entrance fee,88,25,7,56,0.205,neutral,77,REV001977_F001;REV001979_F001;REV001982_F001;REV001985_F001;REV001995_F002;REV001997_F001;REV002008_F001;REV002013_F002;REV002017_F001;REV002022_F001;REV002034_F002;REV002039_F002;REV002041_F001;REV002043_F002;REV002049_F001;REV002054_F002;REV002056_F003;REV002058_F001;REV002064_F001;REV002064_F002;REV002064_F003;REV002064_F004;REV002086_F003;REV002092_F001;REV002092_F002
Gangaramaya Temple,Food stall,1,1,0,0,1.0,positive,1,REV002332_F001
Gangaramaya Temple,General facilities,3,1,0,2,0.333,neutral,3,REV002048_F002;REV002408_F001;REV002424_F001
Gangaramaya Temple,Guide service,17,2,2,13,0.0,neutral,17,REV001996_F001;REV002022_F001;REV002029_F001;REV002033_F001;REV002054_F001;REV002070_F001;REV002096_F001;REV002291_F001;REV002312_F001;REV002335_F001;REV002349_F001;REV002368_F002;REV002399_F001;REV002409_F001;REV002443_F004;REV002455_F002;REV002456_F002
Gangaramaya Temple,Lighting,3,1,0,2,0.333,neutral,3,REV001985_F002;REV001995_F001;REV002375_F001
Gangaramaya Temple,Multilingual information,5,0,1,4,-0.2,neutral,4,REV002111_F001;REV002113_F001;REV002139_F001;REV002139_F002;REV002260_F001
Gangaramaya Temple,Parking,10,5,1,4,0.4,positive,10,REV001990_F002;REV002054_F003;REV002060_F001;REV002078_F001;REV002178_F001;REV002294_F001;REV002311_F001;REV002339_F001;REV002455_F002;REV002456_F002
Gangaramaya Temple,Pathway,1,0,0,1,0.0,neutral,1,REV002457_F002
Gangaramaya Temple,Restaurant,2,0,1,1,-0.5,neutral,2,REV002001_F002;REV002335_F003
Gangaramaya Temple,Road access,1,1,0,0,1.0,positive,1,REV002178_F001
Gangaramaya Temple,Seating,1,1,0,0,1.0,positive,1,REV002012_F001
Gangaramaya Temple,Security,11,2,1,8,0.091,neutral,11,REV002022_F003;REV002056_F002;REV002086_F001;REV002134_F001;REV002170_F002;REV002175_F001;REV002290_F002;REV002386_F001;REV002410_F001;REV002455_F003;REV002457_F001
Gangaramaya Temple,Shade or shelter,2,0,0,2,0.0,neutral,2,REV002040_F001;REV002368_F001
Gangaramaya Temple,Shoe storage,4,1,0,3,0.25,neutral,4,REV001981_F001;REV002249_F001;REV002335_F002;REV002370_F002
Gangaramaya Temple,Shop,7,2,0,5,0.286,neutral,7,REV002001_F001;REV002074_F001;REV002077_F001;REV002134_F002;REV002148_F003;REV002220_F001;REV002456_F003
Gangaramaya Temple,Shower,1,0,0,1,0.0,neutral,1,REV002100_F002
Gangaramaya Temple,Signage,5,1,1,3,0.0,neutral,5,REV001995_F001;REV002028_F001;REV002148_F004;REV002260_F001;REV002273_F001
Gangaramaya Temple,Steps or stairs,3,1,0,2,0.333,neutral,3,REV002047_F001;REV002371_F001;REV002404_F003
Gangaramaya Temple,Taxi service,13,2,1,10,0.077,neutral,13,REV002002_F001;REV002013_F001;REV002030_F002;REV002034_F001;REV002086_F001;REV002185_F001;REV002294_F001;REV002399_F002;REV002400_F001;REV002410_F001;REV002451_F001;REV002455_F003;REV002457_F001
Gangaramaya Temple,Ticket counter,1,0,0,1,0.0,neutral,1,REV002030_F001
Gangaramaya Temple,Ticket or receipt,38,13,5,20,0.211,neutral,36,REV001985_F001;REV001987_F001;REV002030_F001;REV002034_F002;REV002042_F001;REV002049_F001;REV002067_F001;REV002101_F001;REV002112_F001;REV002131_F001;REV002148_F002;REV002163_F001;REV002183_F001;REV002187_F002;REV002189_F001;REV002197_F001;REV002245_F001;REV002271_F001;REV002322_F002;REV002325_F001;REV002328_F001;REV002361_F001;REV002367_F001;REV002374_F001;REV002375_F002
Gangaramaya Temple,Toilet,2,1,0,1,0.5,positive,2,REV002393_F002;REV002457_F002
Gangaramaya Temple,Tuk tuk service,22,5,0,17,0.227,neutral,20,REV001976_F001;REV002002_F001;REV002031_F001;REV002039_F001;REV002050_F001;REV002058_F002;REV002065_F001;REV002067_F001;REV002138_F001;REV002151_F001;REV002153_F001;REV002188_F002;REV002235_F001;REV002239_F001;REV002312_F001;REV002331_F001;REV002396_F001;REV002396_F002;REV002443_F001;REV002455_F001;REV002455_F004;REV002456_F001
Gartmore Falls,Guide service,1,0,0,1,0.0,neutral,1,REV039377_F001
Gartmore Falls,Safety barrier,1,0,0,1,0.0,neutral,1,REV039375_F001
Gartmore Falls,Security,1,0,0,1,0.0,neutral,1,REV039375_F002
Goyambokka Beach,Accommodation,59,22,6,31,0.271,neutral,51,REV026057_F003;REV026063_F001;REV026063_F002;REV026063_F003;REV026075_F001;REV026082_F001;REV026097_F001;REV026103_F002;REV026105_F001;REV026109_F003;REV026118_F002;REV026119_F001;REV026147_F001;REV026153_F001;REV026157_F001;REV026165_F001;REV026167_F001;REV026167_F002;REV026167_F003;REV026168_F001;REV026174_F002;REV026196_F001;REV026200_F002;REV026204_F001;REV026208_F001
Goyambokka Beach,Cafe,21,8,1,12,0.333,neutral,19,REV026149_F001;REV026152_F001;REV026171_F001;REV026212_F001;REV026225_F001;REV026231_F001;REV026235_F001;REV026238_F001;REV026250_F002;REV026261_F001;REV026270_F001;REV026288_F001;REV026295_F001;REV026295_F002;REV026300_F003;REV026303_F001;REV026305_F001;REV026316_F001;REV026322_F001;REV026322_F002;REV026339_F001
Goyambokka Beach,Drinking water,1,1,0,0,1.0,positive,1,REV026313_F001
Goyambokka Beach,Entrance fee,22,4,5,13,-0.045,neutral,19,REV026068_F002;REV026099_F002;REV026109_F004;REV026109_F005;REV026122_F001;REV026167_F002;REV026170_F001;REV026180_F001;REV026182_F002;REV026228_F004;REV026233_F004;REV026233_F005;REV026234_F002;REV026250_F001;REV026255_F001;REV026264_F001;REV026264_F002;REV026283_F001;REV026311_F001;REV026318_F002;REV026319_F001;REV026334_F001
Goyambokka Beach,Food stall,7,3,1,3,0.286,positive,5,REV026071_F002;REV026076_F001;REV026231_F001;REV026273_F001;REV026273_F002;REV026273_F003;REV026305_F003
Goyambokka Beach,General facilities,3,0,0,3,0.0,neutral,3,REV026182_F001;REV026199_F001;REV026234_F001
Goyambokka Beach,Guide service,2,1,0,1,0.5,positive,2,REV026065_F001;REV026224_F001
Goyambokka Beach,Life jacket,1,0,0,1,0.0,neutral,1,REV026161_F001
Goyambokka Beach,Lifeguard service,1,1,0,0,1.0,positive,1,REV026068_F003
Goyambokka Beach,Pathway,1,0,0,1,0.0,neutral,1,REV026167_F003
Goyambokka Beach,Restaurant,135,57,19,59,0.281,neutral,117,REV026056_F001;REV026057_F001;REV026057_F002;REV026061_F001;REV026061_F002;REV026064_F001;REV026064_F002;REV026067_F001;REV026068_F001;REV026070_F001;REV026071_F001;REV026072_F001;REV026076_F001;REV026078_F001;REV026079_F001;REV026080_F001;REV026086_F001;REV026087_F001;REV026088_F001;REV026089_F001;REV026091_F001;REV026092_F001;REV026093_F001;REV026094_F001;REV026095_F001
Goyambokka Beach,Road access,1,1,0,0,1.0,positive,1,REV026275_F002
Goyambokka Beach,Safety barrier,2,0,1,1,-0.5,neutral,2,REV026098_F002;REV026141_F002
Goyambokka Beach,Seating,3,3,0,0,1.0,positive,3,REV026074_F001;REV026075_F002;REV026201_F001
Goyambokka Beach,Security,1,1,0,0,1.0,positive,1,REV026068_F003
Goyambokka Beach,Shade or shelter,15,6,1,8,0.333,neutral,15,REV026075_F002;REV026133_F001;REV026158_F001;REV026161_F002;REV026163_F001;REV026167_F002;REV026180_F002;REV026209_F001;REV026214_F001;REV026221_F001;REV026222_F001;REV026233_F002;REV026266_F002;REV026290_F001;REV026350_F002
Goyambokka Beach,Shop,2,0,1,1,-0.5,neutral,2,REV026097_F002;REV026109_F002
Goyambokka Beach,Shower,1,0,1,0,-1.0,negative,1,REV026234_F002
Goyambokka Beach,Signage,1,0,1,0,-1.0,negative,1,REV026332_F001
Goyambokka Beach,Steps or stairs,1,1,0,0,1.0,positive,1,REV026167_F002
Goyambokka Beach,Taxi service,16,6,0,10,0.375,neutral,14,REV026103_F002;REV026109_F003;REV026196_F001;REV026204_F001;REV026208_F001;REV026208_F002;REV026208_F004;REV026239_F002;REV026252_F002;REV026258_F001;REV026286_F001;REV026300_F002;REV026315_F001;REV026331_F001;REV026339_F001;REV026346_F001
Goyambokka Beach,Toilet,11,0,8,3,-0.727,negative,9,REV026098_F002;REV026107_F001;REV026134_F001;REV026137_F001;REV026137_F002;REV026174_F001;REV026174_F002;REV026182_F003;REV026205_F001;REV026231_F002;REV026349_F002
Goyambokka Beach,Tuk tuk service,16,6,2,8,0.25,neutral,15,REV026090_F001;REV026109_F005;REV026119_F002;REV026174_F002;REV026182_F002;REV026191_F001;REV026194_F001;REV026250_F001;REV026270_F001;REV026270_F002;REV026283_F001;REV026285_F001;REV026303_F002;REV026307_F001;REV026311_F001;REV026332_F002
Gregory Lake,Accessibility ramp,1,0,0,1,0.0,neutral,1,REV016342_F001
Gregory Lake,Accommodation,15,5,1,9,0.267,neutral,14,REV015862_F001;REV015862_F002;REV015888_F001;REV015913_F001;REV015971_F001;REV016021_F004;REV016061_F001;REV016109_F001;REV016110_F001;REV016116_F001;REV016163_F001;REV016177_F001;REV016250_F001;REV016305_F001;REV016314_F002
Gregory Lake,Bike rental,1,0,1,0,-1.0,negative,1,REV016174_F005
Gregory Lake,Boardwalk,1,1,0,0,1.0,positive,1,REV015910_F001
Gregory Lake,Boat rental,4,0,0,4,0.0,neutral,4,REV016047_F001;REV016180_F001;REV016262_F001;REV016315_F001
Gregory Lake,Boat service,181,52,13,116,0.215,neutral,146,REV015857_F001;REV015859_F001;REV015860_F001;REV015865_F001;REV015867_F001;REV015868_F001;REV015876_F001;REV015877_F001;REV015878_F001;REV015878_F002;REV015879_F001;REV015880_F001;REV015881_F001;REV015883_F001;REV015886_F001;REV015886_F002;REV015889_F001;REV015894_F001;REV015896_F003;REV015899_F001;REV015901_F001;REV015906_F001;REV015919_F001;REV015925_F001;REV015925_F002
Gregory Lake,Bridge,4,1,0,3,0.25,neutral,4,REV015900_F005;REV016006_F002;REV016174_F004;REV016245_F002
Gregory Lake,Cafe,11,3,1,7,0.182,neutral,10,REV015906_F001;REV015915_F001;REV016002_F001;REV016003_F002;REV016088_F001;REV016155_F002;REV016155_F003;REV016162_F001;REV016183_F001;REV016265_F002;REV016300_F001
Gregory Lake,Changing room,1,0,1,0,-1.0,negative,1,REV015866_F001
Gregory Lake,Entrance fee,117,26,12,79,0.12,neutral,94,REV015867_F002;REV015870_F001;REV015872_F002;REV015887_F001;REV015893_F002;REV015894_F002;REV015896_F001;REV015900_F002;REV015902_F001;REV015913_F001;REV015918_F001;REV015922_F002;REV015927_F002;REV015933_F001;REV015939_F001;REV015952_F001;REV015957_F001;REV015958_F002;REV015962_F001;REV015962_F002;REV015964_F001;REV015964_F002;REV015965_F002;REV015967_F001;REV015968_F001
Gregory Lake,Food stall,34,9,1,24,0.235,neutral,34,REV015871_F001;REV015877_F002;REV015907_F001;REV015922_F001;REV015926_F001;REV015942_F003;REV015949_F001;REV015962_F005;REV015965_F001;REV016018_F002;REV016021_F003;REV016045_F001;REV016048_F002;REV016052_F001;REV016053_F003;REV016059_F001;REV016073_F001;REV016088_F001;REV016094_F001;REV016112_F001;REV016121_F002;REV016136_F001;REV016162_F001;REV016164_F002;REV016167_F001
Gregory Lake,General facilities,9,4,1,4,0.333,positive,8,REV016010_F001;REV016103_F001;REV016103_F002;REV016155_F001;REV016163_F002;REV016196_F001;REV016320_F001;REV016344_F001;REV016348_F001
